pageno,top,fonts_size,hasAck,hasAt,Allcap,hasTable,hasFigure,hasRef,hasR,hasAbstract,italic,Bold,LABEL,Text,filename
1,702,8,0,0,0,0,0,0,0,0,0,0,AFF,girlzhangqiang@163.com,s33
1,727,8,0,0,0,0,0,0,0,0,0,0,AFF,chyli@upc.edu.cn,s33
1,747,8,0,0,0,0,0,0,0,0,0,0,AFF,"State Key Laboratory of Heavy Oil Processing, ChinaUniversity of Petroleum, Qingdao 266580, China",s33
1,630,8,0,0,0,0,0,0,0,0,0,0,AFF,&,s35
1,630,8,0,0,0,0,0,0,0,0,0,0,AFF,Delano Mendes de Santana,s35
1,657,8,0,0,0,0,0,0,0,0,0,0,AFF,Se´rgio Ricardo Lourenc¸osergio.lourenco@ufabc.edu.br,s35
1,710,8,0,0,0,0,0,0,0,0,0,0,AFF,"Department of Engineering, Modeling and Applied Social",s35
1,710,8,0,0,0,0,0,0,0,0,0,0,AFF,"Sciences, Universidade Federal do ABC, Avenida dosEstados, Santo Andre´, Sa˜o Paulo 5001, Brazil",s35
1,747,8,0,0,0,0,0,0,0,0,0,0,AFF,"Process engineering at BRASKEM, Av. Presidente Costa eSilva, Santo Andre´-SP 1178, Brazil",s35
1,701,7,0,0,0,0,0,0,0,0,0,0,AFF,methods for determination of melatonin in the presence of,s36
1,701,7,0,0,0,0,0,0,0,0,1,0,AFF,N,s36
1,701,7,0,0,0,0,0,0,0,0,0,0,AFF,‑{2‑[1‑({3‑[2‑(acetylamino)ethyl]‑5‑methoxy‑1,s36
1,701,7,0,0,0,0,0,0,0,0,1,0,AFF,H,s36
1,701,7,0,0,0,0,0,0,0,0,0,0,AFF,‑indol‑2‑yl}methyl)‑5‑methoxy‑1,s36
1,701,7,0,0,0,0,0,0,0,0,1,0,AFF,H,s36
1,701,7,0,0,0,0,0,0,0,0,0,0,AFF,‑indol‑3‑yl]‑ethyl}acetamide: a contaminant in commercial melatoninpreparations. Chem Central J 6:36,s36
2,1420,8,0,0,0,0,0,0,0,0,0,0,AFF,Method A: SBA-Pr-NH,s37
2,1420,8,0,0,0,0,0,0,0,0,0,0,AFF,", rt, DMF, 1–3 min",s37
2,1420,8,0,0,0,0,0,0,0,0,0,0,AFF,According to GC-Mass analysis,s37
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,"* Correspondence: leeda@ymail.com; bol@live.cnDepartment of Laboratory Medicine, the First Hospital of China MedicalUniversity, Shenyang 110001, China",s38
1,605,8,0,0,0,0,0,0,0,0,0,0,AFF,&,s41
1,605,8,0,0,0,0,0,0,0,0,0,0,AFF,Dong Liu,s41
1,630,8,0,0,0,0,0,0,0,0,0,0,AFF,&,s41
1,630,8,0,0,0,0,0,0,0,0,0,0,AFF,Zifeng Yan,s41
1,662,8,0,0,0,0,0,0,0,0,0,0,AFF,"State Key Laboratory of Heavy Oil Processing, PetroChinaKey Laboratory of Catalysis, China University of Petroleum,Qingdao 266580, China",s41
1,707,8,0,0,0,0,0,0,0,0,0,0,AFF,"Qingdao 266580, China",s41
1,732,8,0,0,0,0,0,0,0,0,0,0,AFF,"Science and Technology, Qingdao 266580, China",s41
1,732,8,0,0,0,0,0,0,0,0,0,0,AFF,"Hebei Baolong Occupation Hazard Detection Co.LTD,",s41
1,757,8,0,0,0,0,0,0,0,0,0,0,AFF,"Shijiazhuang, 050093 China",s41
1,710,8,0,0,0,0,0,0,0,0,0,0,AFF,"Department of Organic Chemistry, Faculty of Chemistry,University of Kashan, P.O. Box 87317-51167, Kashan,Islamic Republic of Iran",s43
1,745,8,0,0,0,0,0,0,0,0,0,0,AFF,"Young Researchers and Elite Club, Islamic Azad University,",s43
1,757,8,0,0,0,0,0,0,0,0,0,0,AFF,"Kashan Branch, Kashan, Islamic Republic of Iran",s43
1,281,7,0,0,0,0,0,0,0,0,0,0,AFF,1,s45
1,281,7,0,0,0,0,0,0,0,0,0,0,AFF,2,s45
1,281,7,0,0,0,0,0,0,0,0,0,0,AFF,2,s45
1,630,8,0,0,0,0,0,0,0,0,0,0,AFF,&,s46
1,630,8,0,0,0,0,0,0,0,0,0,0,AFF,Adesoji A. Adesina,s46
1,660,8,0,0,0,0,0,0,0,0,0,0,AFF,"Reactor Engineering and Technology Group, School ofChemical Engineering, University of New South Wales,Sydney, NSW 2052, Australia",s46
1,697,8,0,0,0,0,0,0,0,0,0,0,AFF,"Faculty of Chemical and Natural Resources Engineering,University Malaysia Pahang, Lebuhraya Tun Razak, 26300Gambang, Kuantan, Pahang, Malaysia",s46
1,730,8,0,0,0,0,0,0,0,0,0,0,AFF,"King Abdulaziz City for Science and Technology, Riyadh",s46
1,755,8,0,0,0,0,0,0,0,0,0,0,AFF,"ATODATECH LLC, Brentwood, CA 94513, USA",s46
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,"* Correspondence: lixin084@163.comKey Laboratory of Industrial Biotechnology, Ministry of Education, JiangnanUniversity, Wuxi 214122, People",s47
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,’,s47
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,s Republic of China,s47
