pageno,top,fonts_size,hasAck,hasAt,Allcap,hasTable,hasFigure,hasRef,hasR,hasAbstract,italic,Bold,LABEL,Text,filename
1,767,8,0,0,0,0,0,0,0,0,0,0,AFF,Peer review under responsibility of Holy Spirit University of Kaslik.,e22
1,177,7,0,0,0,0,0,0,0,0,0,0,AFF,w w w . e l s e v i e r . e s / e r m b e,e23
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,"Department of Finance, University of Vigo, Facultad de CC. Empresariales y Turismo Universidad de Vigo, 32004 Ourense, Spain. ID Lab,NRU Higher School of Economics (Russian Federation)",e23
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,"University of Maryland Baltimore County, UMBC, Department of Economics, 1000 Hilltop Circle, Catonsville, Baltimore, MD 21228, USA, ID Lab,NRU Higher School of Economics (Russian Federation)",e23
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,"GEN (Governance and Economics research Network), University of Vigo, Facultad de CC. Empresariales y Turismo Universidad de Vigo, 32004 Ourense, Spain",e23
1,727,7,0,0,0,0,0,0,0,0,0,0,AFF,"One last aspect that should be pointed out is related to stud-ies that require surveys. The degree of difﬁculty in carrying themout during the event should not be underestimated. For example,surveys conducted in open spaces, like at cycling and road rac-",e23
1,282,7,0,0,0,0,0,0,0,0,1,0,AFF,"Faculty of Civil Engineering, Department of Construction Technology and Management, Vilnius Gediminas Technical University, Sauletekio al.11, 10223, Vilnius",e24
1,196,7,0,0,0,0,0,0,0,0,0,0,AFF,"a,b",e25
1,196,7,0,0,0,0,0,0,0,0,0,0,AFF,a,e25
1,196,7,0,0,0,0,0,0,0,0,0,0,AFF,a,e25
1,196,7,0,0,0,0,0,0,0,0,0,0,AFF,"a,",e25
1,196,7,0,0,0,0,0,0,0,0,0,0,AFF,⁎,e25
1,273,6,0,0,0,0,0,0,0,0,1,0,AFF,"Department of Biology, College of Science, Sultan Qaboos University, PO Box 36,Muscat - 123, Oman",e25
1,273,6,0,0,0,0,0,0,0,0,1,0,AFF,"Hawaii Natural Energy Institute, University of Hawaii at Manoa, 1680, East-west Road, Honolulu",e25
1,273,6,0,0,0,0,0,0,0,0,1,0,AFF,"96822, HI, USA",e25
1,314,8,0,0,0,0,0,0,0,0,0,0,AFF,A R T I C L E I N F O,e25
1,314,8,0,0,0,0,0,0,0,0,0,0,AFF,A B S T R A C T,e25
1,210,8,0,0,0,0,0,0,0,0,0,0,AFF,q,e28
1,210,8,0,0,0,0,0,0,0,0,0,0,AFF,",",e28
1,210,8,0,0,0,0,0,0,0,0,0,0,AFF,qq,e28
1,210,8,0,0,0,0,0,0,0,0,0,0,AFF,⇑,e28
1,257,6,0,0,0,0,0,0,0,0,1,0,AFF,"School Department of Accounting, National University of Singapore, NUS Business, Mochtar Riady Building, BIZ 1-53, 15 Kent Ridge Drive,Singapore 119245 Singapore",e28
1,257,6,0,0,0,0,0,0,0,0,1,0,AFF,"Department of Accounting, School of Management, Xiamen University, No. 422, Siming South Road, Siming, Xiamen, Fujian Province, PR China",e28
1,301,8,0,0,0,0,0,0,0,0,0,0,AFF,a r t i c l e,e28
1,301,8,0,0,0,0,0,0,0,0,0,0,AFF,i n f o,e28
1,302,8,0,0,0,0,0,0,0,0,0,0,AFF,a b s t r a c t,e28
1,177,7,0,0,0,0,0,0,0,0,0,0,AFF,w w w . e l s e v i e r . e s / e j m b e,e29
1,281,7,0,0,0,0,0,0,0,0,0,0,AFF,a,e29
1,281,7,0,0,0,0,0,0,0,0,0,0,AFF,",",e29
1,281,7,0,0,0,0,0,0,0,0,0,0,AFF,∗,e29
1,281,7,0,0,0,0,0,0,0,0,0,0,AFF,b,e29
1,340,8,0,0,0,0,0,0,0,0,0,0,AFF,a r t i c l e,e29
1,340,8,0,0,0,0,0,0,0,0,0,0,AFF,i n f o,e29
1,340,8,0,0,0,0,0,0,0,0,0,0,AFF,a b s t r a c t,e29
1,738,7,0,0,0,0,0,0,0,0,0,0,AFF,"Given the relevance and business emphasis on using CRM ini-tiatives, it is important to explore the main factors associated withsuccessful CRM campaigns. Among the multiple factors that may",e29
1,176,7,0,0,0,0,0,0,0,0,0,0,AFF,w,e30
1,176,7,0,0,0,0,0,0,0,0,0,0,AFF,w w . e l s e v i e r . e s / j e f a s,e30
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,Faculty,e30
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,of,e30
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,Economics,e30
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,Management.,e30
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,"Governance,",e30
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,Finance,e30
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,and,e30
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,Accounting,e30
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,"Laboratory,",e30
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,University,e30
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,of,e30
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,"Sfax,",e30
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,Tunisia,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,The,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,relationship,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,between,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,corporate,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,decisions,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,and,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,CEO’s,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,char-acteristics,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,has,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,been,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,largely,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,ignored,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,in,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,standard,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,ﬁnancial,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,theory.The,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,investment,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,cash,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,ﬂow,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,relationship,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,has,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,been,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,mainly,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,explainedby,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,agency,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,costs,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,(Jensen,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,&,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,"Meckling,",e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,1976),e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,and,e30
1,725,7,0,0,0,0,0,0,0,0,0,0,AFF,asymmetric,e30
1,288,6,0,0,0,0,0,0,0,0,0,0,AFF,n,e31
1,722,7,0,0,0,0,0,0,0,0,0,0,AFF,Several countries speci,e31
1,722,7,0,0,0,0,0,0,0,0,0,0,AFF,ﬁ,e31
1,722,7,0,0,0,0,0,0,0,0,0,0,AFF,es different regulations for cosmetics,e31
1,176,7,0,0,0,0,0,0,0,0,0,0,AFF,j o u r n a l h o m e p a g e : w w w . e l s e v i e r . c o m / l o c a t e / t a l a n t a,e32
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,"Faculty of Food Engineering, University of Campinas (UNICAMP), P.O. Box 6121, 13083-862 Campinas, SP, Brazil",e32
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,"Institute of Chemistry, University of Campinas (UNICAMP), P.O. Box 6154, 13083-970 Campinas, SP, Brazil",e32
1,215,8,0,0,0,0,0,0,0,0,0,0,AFF,⇑,e33
1,274,6,0,0,0,0,0,0,0,0,1,0,AFF,"Met Ofﬁce, Fitzroy Road, EX1 3PB Exeter, UK",e33
1,274,6,0,0,0,0,0,0,0,0,1,0,AFF,"Institució Catalana de Recerca i Estudis Avançats (ICREA), Barcelona, Spain",e33
1,274,6,0,0,0,0,0,0,0,0,1,0,AFF,"Institut Català de Ciències del Clima (IC3), Doctor Trueta 203, 08005 Barcelona, Spain",e33
1,274,6,0,0,0,0,0,0,0,0,1,0,AFF,"Sustainability Research Institute, School of Earth and Environment, University of Leeds, Leeds LS2 9JT, UK",e33
1,274,6,0,0,0,0,0,0,0,0,1,0,AFF,"ESRC Centre for Climate Change Economics and Policy, School of Earth and Environment, University of Leeds, Leeds, UK",e33
1,339,8,0,0,0,0,0,0,0,0,0,0,AFF,a r t i c l e,e33
1,339,8,0,0,0,0,0,0,0,0,0,0,AFF,i n f o,e33
1,339,8,0,0,0,0,0,0,0,0,0,0,AFF,a b s t r a c t,e33
1,606,8,0,0,0,0,0,0,0,0,0,0,AFF,"Indian management research, education, and practiceseem to be heading into an exciting phase, a golden era(Khatri, Ojha, Budhwar, Srinivasan, & Varma, 2012; Khatri,Varma, & Budhwar, 2015). Valid and vigorous managementresearch at this juncture can lay a strong foundation forexcellence in management education and practice inIndia.",e34
1,606,8,0,0,0,0,0,0,0,0,0,0,AFF,"As research process can have enormous impact, either posi-tive or negative, on researchers (Daft, 1995), the objectiveof this article is to mitigate disillusionment and reduce thetime and trials in the review process by doctoral students andjunior faculty in the ﬁeld of management. With this goal inmind, we attempt to do three things. First, we delineate thecommon shortcomings that we observe frequently in manu-scripts submitted to management journals. Second, we borrowfrom our own experiences and from the writings of the editorsof top tier journals to develop suggestions on how to crafteach section of the manuscript from introduction to conclu-sion. Third, we offer broader suggestions that may help in im-proving the quality of manuscripts submitted to managementjournals by Indian scholars.",e34
2,1475,8,0,0,0,0,0,0,0,0,0,0,AFF,"In recent years, we have begun seeing a common problemof too many abbreviations being used. Abbreviating may benecessary if there is a long term that is used many times inthe manuscript. Using the full term throughout makes it anawkward read. In such a case an abbreviated term is pre-ferred. If a term is used only once, the use of an abbrevia-tion serves no purpose. The use of abbreviations in the title",e34
2,1475,8,0,0,0,0,0,0,0,0,0,0,AFF,or abstract of the paper sounds especially odd and should be,e34
2,1475,8,0,0,0,0,0,0,0,0,0,0,AFF,avoided.,e34
1,178,7,0,0,0,0,0,0,0,0,0,0,AFF,j o u r n a l h o m e p a g e : w w w . e l s e v i e r . c o m / l o c a t e / i n p a,e35
1,175,7,0,0,0,0,0,0,0,0,0,0,AFF,www.elsevier.com/locate/ipl,e36
1,282,6,0,0,0,0,0,0,0,0,1,0,AFF,Universität,e36
1,282,6,0,0,0,0,0,0,0,0,1,0,AFF,"Salzburg,",e36
1,282,6,0,0,0,0,0,0,0,0,1,0,AFF,FB,e36
1,282,6,0,0,0,0,0,0,0,0,1,0,AFF,"Computerwissenschaften,",e36
1,282,6,0,0,0,0,0,0,0,0,1,0,AFF,5020,e36
1,282,6,0,0,0,0,0,0,0,0,1,0,AFF,"Salzburg,",e36
1,282,6,0,0,0,0,0,0,0,0,1,0,AFF,Austria,e36
1,631,8,0,0,0,0,0,0,0,0,0,0,AFF,S,e36
1,631,8,0,0,0,0,0,0,0,0,0,0,AFF,(,e36
1,631,8,0,0,0,0,0,0,0,0,0,0,AFF,",",e36
1,631,8,0,0,0,0,0,0,0,0,0,0,AFF,),e36
1,177,7,0,0,0,0,0,0,0,0,0,0,AFF,w w w . e l s e v i e r . e s / e j m b e,e38
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,"Facultad de Ciencias Económicas y Empresariales, Departamento de Organización de Empresas, C/ Enrique Villegas, 2, 11002, Cadiz (Spain)",e38
1,177,7,0,0,0,0,0,0,0,0,0,0,AFF,w w w . e l s e v i e r . e s / e r m b e,e40
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,"School of Economics, University of Surrey, Guildford, Surrey, GU2 7XH, United Kingdom",e40
1,722,7,0,0,0,0,0,0,0,0,0,0,AFF,p,e41
1,722,7,0,0,0,0,0,0,0,0,0,0,AFF,y,e41
1,722,7,0,0,0,0,0,0,0,0,0,0,AFF,g,e41
1,722,7,0,0,0,0,0,0,0,0,0,0,AFF,q,e41
1,177,7,0,0,0,0,0,0,0,0,0,0,AFF,w w w . e l s e v i e r . e s / e r m b e,e43
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,"Departamento de Psicología Social y Metodología, Facultad de Psicología, Universidad Autónoma de Madrid. C/Iván Paulov, 6. 28760 Cantoblanco. Madrid, Espa˜na",e43
1,325,8,0,0,0,0,0,0,0,0,0,0,AFF,a r t i c l e i n f o,e45
1,325,8,0,0,0,0,0,0,0,0,0,0,AFF,a b s t r a c t,e45
1,732,7,0,0,0,0,0,0,0,0,0,0,AFF,"Chromatography Column: Silica gel 60 (Merck, 70–230 mesh)and Sephadex",e45
1,732,7,0,0,0,0,0,0,0,0,0,0,AFF,"LH-20 (Pharmacia); Silica gel plates F254(Merck, 0.25 mm thick). The crystals isolated from subfractionsA (",e45
1,732,7,0,0,0,0,0,0,0,0,0,0,AFF,1,e45
1,732,7,0,0,0,0,0,0,0,0,0,0,AFF,) and B (,e45
1,732,7,0,0,0,0,0,0,0,0,0,0,AFF,2,e45
1,732,7,0,0,0,0,0,0,0,0,0,0,AFF,") of the hexane fraction, with a purity of 97.3% and",e45
1,176,7,0,0,0,0,0,0,0,0,0,0,AFF,j o u r n a l h o m e p a g e : w w w . e l s e v i e r . c o m / l o c a t e / t a l a n t a,e46
1,272,6,0,0,0,0,0,0,0,0,1,0,AFF,"Universidade Federal da Bahia, Instituto de Química, CEP 40170-270, Salvador-Bahia, Brazil",e47
1,272,6,0,0,0,0,0,0,0,0,1,0,AFF,"Instituto Nacional de Ciência e Tecnologia, INCT, de Energia e Ambiente, Universidade Federal da Bahia, 40170-290 Salvador-BA, Brazil",e47
1,640,7,0,0,0,0,0,0,0,0,0,0,AFF,The reaction between Cu(II) ions and tetrahydroborate ionsgenerates volatile species that have been used in analytical methodsfor the determination of copper by several authors [8,e47
1,640,7,0,0,0,0,0,0,0,0,0,0,AFF,–,e47
1,640,7,0,0,0,0,0,0,0,0,0,0,AFF,"12]. However,this chemical reaction is not well known, and further studies need tobe conducted to understand this reaction and to characterize thevolatile species of copper that are formed. The",e47
1,640,7,0,0,0,0,0,0,0,0,0,0,AFF,ﬁ,e47
1,640,7,0,0,0,0,0,0,0,0,0,0,AFF,rst application of thechemical vapor generation technique (CVG) for the determinationof copper was developed for use in environmental samples employ-ing inductively coupled plasma optical emission spectrometry(ICP OES) [9]. Fang et al. determined the copper in human hair andrice standard reference materials using a,e47
1,640,7,0,0,0,0,0,0,0,0,0,0,AFF,ﬂ,e47
1,640,7,0,0,0,0,0,0,0,0,0,0,AFF,"ow system. In this system,sample solutions in the presence of o-phenanthroline and nitric acid",e47
1,176,7,0,0,0,0,0,0,0,0,0,0,AFF,j,e48
1,176,7,0,0,0,0,0,0,0,0,0,0,AFF,o u r n a,e48
1,176,7,0,0,0,0,0,0,0,0,0,0,AFF,l,e48
1,176,7,0,0,0,0,0,0,0,0,0,0,AFF,h o,e48
1,176,7,0,0,0,0,0,0,0,0,0,0,AFF,m e,e48
1,176,7,0,0,0,0,0,0,0,0,0,0,AFF,p a g e :,e48
1,176,7,0,0,0,0,0,0,0,0,0,0,AFF,w w w . e l s e v i e r . c o m / l o c a t e / t a l a n t a,e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,Departamento,e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,de,e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,"Química,",e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,Universidade,e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,Federal,e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,de,e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,Santa,e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,"Catarina,",e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,88040-900,e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,Florianópolis,e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,–,e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,"SC,",e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,Brazil,e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,Instituto,e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,Nacional,e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,de,e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,Ciência,e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,e,e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,Tecnologia,e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,–,e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,INCT,e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,de,e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,Energia,e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,e,e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,"Ambiente,",e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,"UFBA,",e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,Salvador,e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,–,e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,"BA,",e48
1,284,6,0,0,0,0,0,0,0,0,1,0,AFF,Brazil,e48
1,176,7,0,0,0,0,0,0,0,0,0,0,AFF,j o,e49
1,176,7,0,0,0,0,0,0,0,0,0,0,AFF,u,e49
1,176,7,0,0,0,0,0,0,0,0,0,0,AFF,r,e49
1,176,7,0,0,0,0,0,0,0,0,0,0,AFF,n,e49
1,176,7,0,0,0,0,0,0,0,0,0,0,AFF,a l,e49
1,176,7,0,0,0,0,0,0,0,0,0,0,AFF,h o m,e49
1,176,7,0,0,0,0,0,0,0,0,0,0,AFF,e p a g e :,e49
1,176,7,0,0,0,0,0,0,0,0,0,0,AFF,w w w . e l s e v i e r . c o m / l o c a t e / t a l a n t a,e49
1,314,8,0,0,0,0,0,0,0,0,0,0,AFF,a,e49
1,314,8,0,0,0,0,0,0,0,0,0,0,AFF,r,e49
1,314,8,0,0,0,0,0,0,0,0,0,0,AFF,t,e49
1,314,8,0,0,0,0,0,0,0,0,0,0,AFF,i,e49
1,314,8,0,0,0,0,0,0,0,0,0,0,AFF,c,e49
1,314,8,0,0,0,0,0,0,0,0,0,0,AFF,l,e49
1,314,8,0,0,0,0,0,0,0,0,0,0,AFF,e,e49
1,314,8,0,0,0,0,0,0,0,0,0,0,AFF,i,e49
1,314,8,0,0,0,0,0,0,0,0,0,0,AFF,n,e49
1,314,8,0,0,0,0,0,0,0,0,0,0,AFF,f,e49
1,314,8,0,0,0,0,0,0,0,0,0,0,AFF,o,e49
1,314,8,0,0,0,0,0,0,0,0,0,0,AFF,a,e49
1,314,8,0,0,0,0,0,0,0,0,0,0,AFF,b,e49
1,314,8,0,0,0,0,0,0,0,0,0,0,AFF,s,e49
1,314,8,0,0,0,0,0,0,0,0,0,0,AFF,t,e49
1,314,8,0,0,0,0,0,0,0,0,0,0,AFF,r,e49
1,314,8,0,0,0,0,0,0,0,0,0,0,AFF,a,e49
1,314,8,0,0,0,0,0,0,0,0,0,0,AFF,c,e49
1,314,8,0,0,0,0,0,0,0,0,0,0,AFF,t,e49
1,679,7,0,0,0,0,0,0,0,0,0,0,AFF,"The DSS has been used in GF AAS since the introduction ofgraphite atomizers [6]. However, most published papers related toDSS employed line-source graphite furnace spectrometers [7–9].Moreover, some studies evaluating the use of chemical modiﬁers inthe determination of Pb in different matrices as fuel ethanol [10],",e50
1,700,7,0,0,0,0,0,0,0,0,0,0,AFF,"This work reports a relatively simple, fast, and rugged procedurefor Pb determination in medicinal plants by HR-CS GF AAS using DSS.Performance of the proposed procedure was checked after analyzingplant certiﬁed reference materials and a sort of medicinal plant. Forcomparison purposes, samples were also analyzed by line-sourcegraphite furnace atomic absorption spectrometry using slurry sam-pling (SlS LS GF AAS).",e50
1,280,7,0,0,0,0,0,0,0,0,1,0,AFF,"Systems Engineering and Automatic Control Dept, University College of Engineering of Vitoria, Basque Country University (UPV/EHU),C/Nieves Cano 12, 01006 Vitoria-Gasteiz, Spain",e1
1,280,7,0,0,0,0,0,0,0,0,1,0,AFF,"Electric Enginering Dept.,  Santiago de Chile University, Av. Ecuador 3519, 9170124 Santiago, Chile",e1
1,280,7,0,0,0,0,0,0,0,0,0,0,AFF,"Ibermática, Leonardo Da Vinci 9, 01510 Miñano , Spain",e1
1,280,7,0,0,0,0,0,0,0,0,1,0,AFF,"Business Management Dept., University College of Engineering of Vitoria, Basque Country University (UPV/EHU), C/Nieves Cano 12, 01006Vitoria, Spain",e1
1,269,7,0,0,0,0,0,0,0,0,0,0,AFF,"CONTACT Software GmbH, Wiener Straße 1-3, 28359 Bremen, Germany",e3
1,262,6,0,0,0,0,0,0,0,0,1,0,AFF,"ProcessIT Innovations R&D Centre, Luleå University of Technology, 971 87 Luleå, Sweden",e4
1,262,6,0,0,0,0,0,0,0,0,1,0,AFF,"Gestamp HardTech AB, 973 45 Luleå, Sweden",e4
1,406,7,0,0,0,0,0,0,0,0,1,0,AFF,"Faculty of Letters and Languages, Tlemcen University, Algeria",e5
1,272,6,0,0,0,0,0,0,0,0,1,0,AFF,"Departamento de Física, Universidade Federal do Piauí – UFPI, P.O. Box CEP 64049-550, Teresina, PI, Brazil",e6
1,272,6,0,0,0,0,0,0,0,0,1,0,AFF,"LQES – Laboratório de Química do Estado Sólido, Instituto de Química, Universidade Estadual de Campinas – UNICAMP, P.O. Box 6154, CEP 13083-970, Campinas, SP, Brazil",e6
1,272,6,0,0,0,0,0,0,0,0,1,0,AFF,"Departamento de Física, Universidade Federal do Ceará – UFC, P.O. Box 6030, CEP 60455-900, Fortaleza, CE, Brazil",e6
1,275,6,0,0,0,0,0,0,0,0,0,0,AFF,"Department of Chemistry, Universidade Federal da Paraiba, Joao Pessoa, Brazil",e7
1,638,7,0,0,0,0,0,0,0,0,0,0,AFF,"The determination of iodate in table salt is usually performedby ofﬁcial AOAC method [5] which is based on the oxidation ofiodide by iodate in acidiﬁed medium and subsequent titration ofthe generated iodine using a standard solution of sodium thio-sulfate. Alternatively, several analytical techniques have beenreported for the determination ofiodate in salt and othermatrices [6]. Such methods, when using automated ﬂow analysistechniques [7–9], present advantages as, for example, reduction",e7
1,271,6,0,0,0,0,0,0,0,0,1,0,AFF,Research Support Center,e8
1,271,6,0,0,0,0,0,0,0,0,1,0,AFF,Technology and Innovation for a Sustainable Agriculture,e8
